exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,RIVERUSDT,1779025500000,2963362.50000000,22376350.23750000
binance,usdm_futures,RIVERUSDT,1779026400000,2957986.20000000,22258815.15530463
binance,usdm_futures,RIVERUSDT,1779027300000,2957989.80000000,22389024.79620000
binance,usdm_futures,RIVERUSDT,1779028200000,2948693.30000000,21958919.00510000
binance,usdm_futures,RIVERUSDT,1779029100000,2946879.40000000,21996087.72852833
binance,usdm_futures,RIVERUSDT,1779030000000,2942199.40000000,21881136.93780000
binance,usdm_futures,RIVERUSDT,1779030900000,2940814.00000000,21853188.83400000
binance,usdm_futures,RIVERUSDT,1779031800000,2933713.40000000,21891369.39080000
binance,usdm_futures,RIVERUSDT,1779032700000,2932468.60000000,21876023.32741047
binance,usdm_futures,RIVERUSDT,1779033600000,2928400.90000000,21669681.71681096
binance,usdm_futures,RIVERUSDT,1779034500000,2923059.40000000,21578037.70302849
binance,usdm_futures,RIVERUSDT,1779035400000,2923187.50000000,21757284.56250000
binance,usdm_futures,RIVERUSDT,1779036300000,2928873.80000000,21858928.60543665
binance,usdm_futures,RIVERUSDT,1779037200000,2924180.80000000,21644786.28160000
binance,usdm_futures,RIVERUSDT,1779038100000,2912236.70000000,21308835.93390000
binance,usdm_futures,RIVERUSDT,1779039000000,2902610.20000000,21201361.12088257
binance,usdm_futures,RIVERUSDT,1779039900000,2902366.80000000,21120941.98610557
binance,usdm_futures,RIVERUSDT,1779040800000,2902447.30000000,21298158.28740000
binance,usdm_futures,RIVERUSDT,1779041700000,2905014.70000000,21326101.42936598
binance,usdm_futures,RIVERUSDT,1779042600000,2901876.70000000,21198209.29350000
binance,usdm_futures,RIVERUSDT,1779043500000,2902525.00000000,21321948.65000000
binance,usdm_futures,RIVERUSDT,1779044400000,2900996.20000000,21555889.80299083
binance,usdm_futures,RIVERUSDT,1779045300000,2907512.90000000,21909778.61390460
binance,usdm_futures,RIVERUSDT,1779046200000,2907893.60000000,21868914.86810260
binance,usdm_futures,RIVERUSDT,1779047100000,2917366.70000000,21981750.30949539
binance,usdm_futures,RIVERUSDT,1779048000000,2920412.40000000,22016989.08360000
binance,usdm_futures,RIVERUSDT,1779048900000,2921466.00000000,22116952.74378528
binance,usdm_futures,RIVERUSDT,1779049800000,2922963.70000000,22118066.31790000
binance,usdm_futures,RIVERUSDT,1779050700000,2926839.20000000,22006903.94480000
binance,usdm_futures,RIVERUSDT,1779051600000,2926660.00000000,21999703.22000000
binance,usdm_futures,RIVERUSDT,1779052500000,2903565.40000000,22049675.64760000
binance,usdm_futures,RIVERUSDT,1779053400000,2903974.30000000,22070204.68000000
binance,usdm_futures,RIVERUSDT,1779054300000,2906711.50000000,22024773.56027102
binance,usdm_futures,RIVERUSDT,1779055200000,2906447.60000000,22105241.53596500
binance,usdm_futures,RIVERUSDT,1779056100000,2905156.70000000,21942648.55510000
binance,usdm_futures,RIVERUSDT,1779057000000,2899439.90000000,21789291.77632077
binance,usdm_futures,RIVERUSDT,1779057900000,2897786.90000000,21788789.15049266
binance,usdm_futures,RIVERUSDT,1779058800000,2896464.40000000,21717690.07120000
binance,usdm_futures,RIVERUSDT,1779059700000,2897021.90000000,21748812.50987000
